timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1587669221842,52071,GET RSS,200,OK,GET RSS 1-172,text,true,,170605,178,102,102,https://rss-app.azurewebsites.net/rss,51840,0,310
1587669223044,53619,GET RSS,200,OK,GET RSS 1-174,text,true,,10429,178,106,106,https://rss-app.azurewebsites.net/rss,53616,0,152
1587669221242,61486,GET RSS,200,OK,GET RSS 1-171,text,true,,170268,178,115,115,https://rss-app.azurewebsites.net/rss,61309,0,322
1587669220642,62883,GET RSS,200,OK,GET RSS 1-170,text,true,,170268,178,115,115,https://rss-app.azurewebsites.net/rss,62628,0,475
1587669220042,64326,GET RSS,200,OK,GET RSS 1-169,text,true,,170268,178,116,116,https://rss-app.azurewebsites.net/rss,63922,0,765
1587669218844,65649,GET RSS,200,OK,GET RSS 1-167,text,true,,170605,178,115,115,https://rss-app.azurewebsites.net/rss,65236,0,200
1587669218242,66381,GET RSS,200,OK,GET RSS 1-166,text,true,,170268,178,114,114,https://rss-app.azurewebsites.net/rss,65920,0,1284
1587669217643,67094,GET RSS,200,OK,GET RSS 1-165,text,true,,170268,178,113,113,https://rss-app.azurewebsites.net/rss,66430,0,289
1587669219443,65402,GET RSS,200,OK,GET RSS 1-168,text,true,,170268,178,112,112,https://rss-app.azurewebsites.net/rss,65022,0,452
1587669217091,67833,GET RSS,200,OK,GET RSS 1-164,text,true,,170605,178,112,112,https://rss-app.azurewebsites.net/rss,67468,0,241
1587669216432,68625,GET RSS,200,OK,GET RSS 1-163,text,true,,170268,178,111,111,https://rss-app.azurewebsites.net/rss,68128,0,488
1587669223643,61787,GET RSS,200,OK,GET RSS 1-175,text,true,,170605,178,110,110,https://rss-app.azurewebsites.net/rss,61513,0,174
1587669222443,63066,GET RSS,200,OK,GET RSS 1-173,text,true,,170268,178,110,110,https://rss-app.azurewebsites.net/rss,62144,0,253
1587669226048,66786,GET RSS,200,OK,GET RSS 1-179,text,true,,170605,178,121,121,https://rss-app.azurewebsites.net/rss,66489,0,316
1587669225442,67585,GET RSS,200,OK,GET RSS 1-178,text,true,,170605,178,120,120,https://rss-app.azurewebsites.net/rss,67249,0,485
1587669224842,68467,GET RSS,200,OK,GET RSS 1-177,text,true,,170605,178,120,120,https://rss-app.azurewebsites.net/rss,67598,0,985
1587669226643,66702,GET RSS,200,OK,GET RSS 1-180,text,true,,170605,178,119,119,https://rss-app.azurewebsites.net/rss,66391,0,252
1587669224242,69337,GET RSS,200,OK,GET RSS 1-176,text,true,,170605,178,118,118,https://rss-app.azurewebsites.net/rss,68416,0,1324
1587669228443,65387,GET RSS,200,OK,GET RSS 1-183,text,true,,170605,178,117,117,https://rss-app.azurewebsites.net/rss,65171,0,177
1587669227242,66619,GET RSS,200,OK,GET RSS 1-181,text,true,,170605,178,117,117,https://rss-app.azurewebsites.net/rss,66427,0,203
1587669227842,66231,GET RSS,200,OK,GET RSS 1-182,text,true,,170605,178,116,116,https://rss-app.azurewebsites.net/rss,65924,0,217
1587669229642,64468,GET RSS,200,OK,GET RSS 1-185,text,true,,170605,178,115,115,https://rss-app.azurewebsites.net/rss,64253,0,158
1587669230241,64158,GET RSS,200,OK,GET RSS 1-186,text,true,,170605,178,114,114,https://rss-app.azurewebsites.net/rss,63945,0,248
